"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Both Sexes","Rohtak","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","294577","1"
"India","2001","Total","Both Sexes","Roorkee","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","115278","1"
"India","2001","Total","Both Sexes","S.A.S. Nagar (Mohali)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","123484","1"
"India","2001","Total","Both Sexes","Sagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","232133","1"
"India","2001","Total","Both Sexes","Sagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","308922","1"
"India","2001","Total","Both Sexes","Saharanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","455754","1"
"India","2001","Total","Both Sexes","Saharasa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","125167","1"
"India","2001","Total","Both Sexes","Salem","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","696760","1"
"India","2001","Total","Both Sexes","Salem","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","751438","1"
"India","2001","Total","Both Sexes","Sambalpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","153643","1"
"India","2001","Total","Both Sexes","Sambalpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","226469","1"
"India","2001","Total","Both Sexes","Sambhal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","182478","1"
"India","2001","Total","Both Sexes","Sangli-Miraj-Kupwad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","436781","1"
"India","2001","Total","Both Sexes","Sangli-Miraj-Kupwad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","447774","1"
"India","2001","Total","Both Sexes","Santipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","138235","1"
"India","2001","Total","Both Sexes","Sasaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","131172","1"
"India","2001","Total","Both Sexes","Satara","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","108048","1"
"India","2001","Total","Both Sexes","Satna","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","225464","1"
"India","2001","Total","Both Sexes","Satna","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","229307","1"
"India","2001","Total","Both Sexes","Sawai Madhopur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","101997","1"
"India","2001","Total","Both Sexes","Secunderabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","206102","1"
"India","2001","Total","Both Sexes","Serampore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","197857","1"
"India","2001","Total","Both Sexes","Serilingampalle","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","153364","1"
"India","2001","Total","Both Sexes","Shahjahanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","296662","1"
"India","2001","Total","Both Sexes","Shahjahanpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","321885","1"
"India","2001","Total","Both Sexes","Shillong","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","132867","1"
"India","2001","Total","Both Sexes","Shillong","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","267662","1"
"India","2001","Total","Both Sexes","Shimla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","142555","1"
"India","2001","Total","Both Sexes","Shimla","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","144975","1"
"India","2001","Total","Both Sexes","Shimoga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","274352","1"
"India","2001","Total","Both Sexes","Shivapuri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","146892","1"
"India","2001","Total","Both Sexes","Sikar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","185323","1"
"India","2001","Total","Both Sexes","Sikar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","185925","1"
"India","2001","Total","Both Sexes","Silchar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","142199","1"
"India","2001","Total","Both Sexes","Silchar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","184105","1"
"India","2001","Total","Both Sexes","Siliguri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","472374","1"
"India","2001","Total","Both Sexes","Singrauli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","185190","1"
"India","2001","Total","Both Sexes","Sirsa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","160735","1"
"India","2001","Total","Both Sexes","Sitapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","151908","1"
"India","2001","Total","Both Sexes","Sivakasi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","121358","1"
"India","2001","Total","Both Sexes","Siwan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","109919","1"
"India","2001","Total","Both Sexes","Solapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","872478","1"
"India","2001","Total","Both Sexes","Sonipat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","214974","1"
"India","2001","Total","Both Sexes","Sonipat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","225074","1"
"India","2001","Total","Both Sexes","South Dum Dum","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","392444","1"
"India","2001","Total","Both Sexes","Srikakulam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","109905","1"
"India","2001","Total","Both Sexes","Srikakulam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","117320","1"
"India","2001","Total","Both Sexes","Srinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","898440","1"
"India","2001","Total","Both Sexes","Srinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","988210","1"
"India","2001","Total","Both Sexes","Sultan Pur Majra","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","164426","1"
"India","2001","Total","Both Sexes","Sultanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","100065","1"
"India","2001","Total","Both Sexes","Surat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","2433835","1"
"India","2001","Total","Both Sexes","Surat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","2811614","1"
"India","2001","Total","Both Sexes","Surendranagar Dudhrej","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","156161","1"
"India","2001","Total","Both Sexes","Tadepalligudem","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","102622","1"
"India","2001","Total","Both Sexes","Tambaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","137933","1"
"India","2001","Total","Both Sexes","Tenali","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","153756","1"
"India","2001","Total","Both Sexes","Thane","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","1262551","1"
"India","2001","Total","Both Sexes","Thanesar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","119687","1"
"India","2001","Total","Both Sexes","Thanesar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","122319","1"
"India","2001","Total","Both Sexes","Thanjavur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","215314","1"
